City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
304,Hervey Bay,AU,-25.2986,152.8535,65.03,67,76,18.7
305,Rio Gallegos,AR,-51.6226,-69.2181,68.05,18,0,28.77
306,Novyy Nekouz,RU,57.9029,38.07,41.18,85,54,10.16
307,Saint George,US,37.1041,-113.5841,77.47,37,35,1.01
308,Eagle Pass,US,28.7091,-100.4995,83.71,45,0,14.52
309,Hami,CN,42.8,93.45,49.75,46,54,2.33
310,Faya,SA,18.3851,42.4509,64.92,49,42,9.95
311,Avera,US,33.194,-82.5271,70.48,49,2,9.75
312,Luderitz,NA,-26.6481,15.1594,61.2,80,35,7.0
313,Halifax,CA,44.6453,-63.5724,59.09,97,100,11.99
314,Brae,GB,60.3964,-1.353,49.91,85,100,17.31
315,Kilindoni,TZ,-7.9139,39.6668,80.62,75,3,12.73
316,Ukiah,US,39.1502,-123.2078,60.53,71,90,5.75
317,Esqueda,MX,30.7167,-109.5833,72.03,25,100,7.74
318,Nanortalik,GL,60.1432,-45.2371,34.21,74,72,13.82
319,Zhongshu,CN,24.5167,103.7667,56.17,99,100,3.47
320,Cap Malheureux,MU,-19.9842,57.6142,73.89,78,67,4.0
321,Bhadra,IN,29.1167,75.1667,76.95,21,0,6.49
322,Bhanvad,IN,21.9264,69.7736,77.07,29,6,7.02
323,Srednekolymsk,RU,67.45,153.6833,-3.86,99,99,6.8
324,Sinnamary,GF,5.3833,-52.95,81.55,79,97,8.1
325,Chumikan,RU,54.7183,135.315,23.27,63,0,9.73
326,Asyut,EG,27.181,31.1837,81.54,32,24,7.18
327,Manati,PR,18.4275,-66.4921,89.15,75,20,10.76
328,Itacare,BR,-14.2775,-38.9967,84.09,65,20,7.05
329,Colares,PT,38.7992,-9.4469,70.79,88,90,5.99
330,Atar,MR,20.5169,-13.0499,93.25,22,12,0.0
331,Batemans Bay,AU,-35.7167,150.1833,54.1,93,22,3.56
332,Pitimbu,BR,-7.4706,-34.8086,84.79,65,51,11.72
333,Santa Cruz,BO,-17.8,-63.1667,95.05,46,40,13.8
334,Egvekinot,RU,66.3167,-179.1667,-1.14,86,94,10.65
335,Scottsbluff,US,41.8666,-103.6672,39.63,95,90,7.0
336,Westport,US,41.1415,-73.3579,66.65,72,20,4.0
337,Aasiaat,GL,68.7098,-52.8699,33.39,96,100,18.43
338,Constitucion,CL,-35.3333,-72.4167,60.46,73,100,6.51
339,Margate,GB,51.3813,1.3862,54.03,75,34,4.0
340,Kindu,CD,-2.95,25.95,70.88,98,87,0.54
341,Victoria,HK,22.2855,114.1577,76.32,82,82,3.0
342,Tarakan,ID,3.3,117.6333,76.5,94,40,3.44
343,Tucurui,BR,-3.7661,-49.6725,94.96,39,71,3.24
344,Ucluelet,CA,48.9329,-125.5528,55.71,49,0,9.75
345,Pimentel,PE,-6.8367,-79.9342,75.49,57,0,16.11
346,Muros,ES,42.7762,-9.0603,59.09,90,100,10.13
347,Pedro Ii,BR,-4.4247,-41.4586,82.22,51,86,2.64
348,Port Moresby,PG,-9.4431,147.1797,76.55,88,73,2.35
349,Iskateley,RU,67.6803,53.1512,9.61,87,29,8.97
350,Bacungan,PH,9.9106,118.7022,78.73,84,88,3.22
351,Vilyuysk,RU,63.7553,121.6247,14.47,89,87,7.38
352,Krutinka,RU,56.0055,71.5113,24.4,85,100,8.01
353,Viedma,AR,-40.8135,-62.9967,56.64,61,100,12.73
354,Atambua,ID,-9.1061,124.8925,75.76,84,70,1.43
355,Monte Azul Paulista,BR,-20.9072,-48.6414,66.54,92,100,5.12
356,Illapel,CL,-31.6308,-71.1653,74.14,48,100,10.47
357,Surt,LY,31.2089,16.5887,71.74,66,85,5.35
358,Los Llanos De Aridane,ES,28.6585,-17.9182,69.55,83,75,8.05
359,Morondava,MG,-20.2833,44.2833,75.0,76,1,11.32
360,Sokolka,PL,53.4072,23.5023,46.65,65,5,7.14
361,Ca Mau,VN,9.1769,105.15,77.05,92,88,4.56
362,Atbasar,KZ,51.8,68.3333,37.98,81,91,7.54
363,Varkaus,FI,62.3153,27.873,46.51,91,99,7.16
364,Hamilton,US,39.1834,-84.5333,62.15,73,90,1.01
365,Cirie,IT,45.2351,7.5988,53.6,88,90,1.14
366,Svetlyy,RU,54.675,20.1347,50.97,71,43,8.79
367,Kimbe,PG,-5.5502,150.1429,75.96,91,96,4.09
368,Krasnoselkup,RU,65.7,82.4667,7.39,95,100,11.77
369,Yemtsa,RU,63.0734,40.3329,40.71,93,100,3.98
370,Mana,GF,5.6592,-53.7767,83.46,69,75,8.14
371,Qeshm,IR,26.9581,56.2719,78.69,48,1,10.42
372,Buala,SB,-8.145,159.5921,79.83,80,100,3.98
373,Namie,JP,37.4833,141.0,48.78,79,26,3.6
374,Cockburn Town,TC,21.4612,-71.1419,85.96,66,40,5.75
375,Imeni Babushkina,RU,59.7573,43.1285,42.94,90,99,6.33
376,Akyab,MM,20.15,92.9,78.87,79,65,5.53
377,Ojiya,JP,37.3,138.8,48.15,82,15,2.62
378,Manavalakurichi,IN,8.1333,77.3,78.89,85,100,3.38
379,Beringovskiy,RU,63.05,179.3167,7.11,93,99,12.97
380,Kupang,ID,-10.1667,123.5833,79.54,84,43,4.83
381,Vega De Alatorre,MX,20.0333,-96.6333,81.52,68,14,9.64
382,Yumen,CN,40.2833,97.2,42.19,31,85,12.12
383,Kemlya,RU,54.6963,45.2424,45.0,74,36,10.09
384,Lebu,CL,-37.6167,-73.65,58.78,75,100,8.88
385,Saint Anthony,US,45.0205,-93.218,49.24,53,40,3.0
386,Rusape,ZW,-18.5278,32.1284,67.96,64,89,1.36
387,Bull Savanna,JM,17.8868,-77.5902,81.81,72,22,10.92
388,Flinders,AU,-34.5833,150.8552,58.37,79,7,1.01
389,Oranjestad,AW,12.524,-70.027,84.15,70,40,13.8
390,Oussouye,SN,12.485,-16.5469,89.78,60,51,6.93
391,Nelson Bay,AU,-32.7167,152.15,57.99,93,84,7.61
392,Puerto Leguizamo,CO,-0.1934,-74.7819,79.03,78,100,2.26
393,Yala,TH,6.3333,101.25,74.1,97,87,1.21
394,Kachug,RU,53.9606,105.8817,27.54,88,46,2.39
395,Awbari,LY,26.5921,12.7805,74.39,25,7,6.71
396,Sorrento,IT,40.626,14.3744,66.33,46,98,1.01
397,Lazaro Cardenas,MX,17.9583,-102.2,84.7,66,54,3.6
398,Cairns,AU,-16.9167,145.7667,78.75,89,40,8.05
399,Thiruvananthapuram,IN,8.4833,76.9167,78.78,94,90,3.44
